step,y,x_index,x_value,w_ff,c_index,c_value,w_fb,pv_index,pv_value,w_lat,W_pv,image_type,condition,experiment_phase,seed
349,4.7415385246276855,1,0.0,1.29809405e-05,0,0.62218916,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
349,4.7415385246276855,0,0.0,-3.356467,1,2.996804,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
349,4.7415385246276855,1,0.0,1.29809405e-05,1,2.996804,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
350,4.752578258514404,0,0.0,-3.356467,0,1.1033089,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
350,4.752578258514404,1,0.0,1.29809405e-05,0,1.1033089,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
350,4.752578258514404,0,0.0,-3.356467,1,2.953476,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
350,4.752578258514404,1,0.0,1.29809405e-05,1,2.953476,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
351,4.686081409454346,0,0.0,-3.356467,0,0.5623832,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
351,4.686081409454346,1,0.0,1.29809405e-05,0,0.5623832,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
351,4.686081409454346,0,0.0,-3.356467,1,2.9785225,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
351,4.686081409454346,1,0.0,1.29809405e-05,1,2.9785225,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
352,4.70166015625,0,0.0,-3.356467,0,1.0392128,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
352,4.70166015625,1,0.0,1.29809405e-05,0,1.0392128,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
352,4.70166015625,0,0.0,-3.356467,1,3.0256898,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
352,4.70166015625,1,0.0,1.29809405e-05,1,3.0256898,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
353,4.735629558563232,0,0.0,-3.356467,0,1.1939329,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
353,4.735629558563232,1,0.0,1.29809405e-05,0,1.1939329,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
353,4.735629558563232,0,0.0,-3.356467,1,3.002069,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
353,4.735629558563232,1,0.0,1.29809405e-05,1,3.002069,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
354,4.75911283493042,0,0.0,-3.356467,0,1.1570058,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
354,4.75911283493042,1,0.0,1.29809405e-05,0,1.1570058,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
354,4.75911283493042,0,0.0,-3.356467,1,2.9876823,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
354,4.75911283493042,1,0.0,1.29809405e-05,1,2.9876823,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
355,4.738978385925293,0,0.0,-3.356467,0,0.8587393,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
355,4.738978385925293,1,0.0,1.29809405e-05,0,0.8587393,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
355,4.738978385925293,0,0.0,-3.356467,1,3.0090246,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
355,4.738978385925293,1,0.0,1.29809405e-05,1,3.0090246,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
356,4.7435383796691895,0,0.0,-3.356467,0,1.0105046,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
356,4.7435383796691895,1,0.0,1.29809405e-05,0,1.0105046,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
356,4.7435383796691895,0,0.0,-3.356467,1,3.0126326,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
356,4.7435383796691895,1,0.0,1.29809405e-05,1,3.0126326,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
357,4.736754417419434,0,0.0,-3.356467,0,0.9367631,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
357,4.736754417419434,1,0.0,1.29809405e-05,0,0.9367631,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
357,4.736754417419434,0,0.0,-3.356467,1,3.0120173,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
357,4.736754417419434,1,0.0,1.29809405e-05,1,3.0120173,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
358,4.7394118309021,0,0.0,-3.356467,0,1.0050752,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
358,4.7394118309021,1,0.0,1.29809405e-05,0,1.0050752,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
358,4.7394118309021,0,0.0,-3.356467,1,3.0012043,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
358,4.7394118309021,1,0.0,1.29809405e-05,1,3.0012043,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
359,4.7760419845581055,0,0.0,-3.356467,0,1.2234523,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
359,4.7760419845581055,1,0.0,1.29809405e-05,0,1.2234523,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
359,4.7760419845581055,0,0.0,-3.356467,1,3.0201824,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
359,4.7760419845581055,1,0.0,1.29809405e-05,1,3.0201824,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
360,4.830814838409424,0,0.0,-3.356467,0,1.3892534,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
360,4.830814838409424,1,0.0,1.29809405e-05,0,1.3892534,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
360,4.830814838409424,0,0.0,-3.356467,1,2.9985533,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
360,4.830814838409424,1,0.0,1.29809405e-05,1,2.9985533,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
361,4.882280349731445,0,0.0,-3.356467,0,1.4183632,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
361,4.882280349731445,1,0.0,1.29809405e-05,0,1.4183632,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
361,4.882280349731445,0,0.0,-3.356467,1,2.9804924,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
361,4.882280349731445,1,0.0,1.29809405e-05,1,2.9804924,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
362,4.837249755859375,0,0.0,-3.356467,0,0.779599,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
362,4.837249755859375,1,0.0,1.29809405e-05,0,0.779599,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
362,4.837249755859375,0,0.0,-3.356467,1,3.00067,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
362,4.837249755859375,1,0.0,1.29809405e-05,1,3.00067,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
363,4.762643337249756,0,0.0,-3.356467,0,0.54366404,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
363,4.762643337249756,1,0.0,1.29809405e-05,0,0.54366404,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
363,4.762643337249756,0,0.0,-3.356467,1,3.0052176,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
363,4.762643337249756,1,0.0,1.29809405e-05,1,3.0052176,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
364,4.745643138885498,0,0.0,-3.356467,0,0.8806499,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
364,4.745643138885498,1,0.0,1.29809405e-05,0,0.8806499,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
364,4.745643138885498,0,0.0,-3.356467,1,3.011375,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
364,4.745643138885498,1,0.0,1.29809405e-05,1,3.011375,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
365,4.722745418548584,0,0.0,-3.356467,0,0.8396028,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
365,4.722745418548584,1,0.0,1.29809405e-05,0,0.8396028,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
365,4.722745418548584,0,0.0,-3.356467,1,2.9978137,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
365,4.722745418548584,1,0.0,1.29809405e-05,1,2.9978137,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
366,4.7673821449279785,0,0.0,-3.356467,0,1.2763898,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
366,4.7673821449279785,1,0.0,1.29809405e-05,0,1.2763898,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
366,4.7673821449279785,0,0.0,-3.356467,1,3.0079236,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
366,4.7673821449279785,1,0.0,1.29809405e-05,1,3.0079236,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
367,4.763202667236328,0,0.0,-3.356467,0,0.9975315,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
367,4.763202667236328,1,0.0,1.29809405e-05,0,0.9975315,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
367,4.763202667236328,0,0.0,-3.356467,1,2.97826,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
367,4.763202667236328,1,0.0,1.29809405e-05,1,2.97826,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
368,4.789464473724365,0,0.0,-3.356467,0,1.1765518,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
368,4.789464473724365,1,0.0,1.29809405e-05,0,1.1765518,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
368,4.789464473724365,0,0.0,-3.356467,1,3.0106368,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
368,4.789464473724365,1,0.0,1.29809405e-05,1,3.0106368,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
369,4.769124984741211,0,0.0,-3.356467,0,0.9206567,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
369,4.769124984741211,1,0.0,1.29809405e-05,0,0.9206567,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
369,4.769124984741211,0,0.0,-3.356467,1,2.9552462,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
369,4.769124984741211,1,0.0,1.29809405e-05,1,2.9552462,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
370,4.751955509185791,0,0.0,-3.356467,0,0.87562007,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
370,4.751955509185791,1,0.0,1.29809405e-05,0,0.87562007,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
370,4.751955509185791,0,0.0,-3.356467,1,3.021838,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
370,4.751955509185791,1,0.0,1.29809405e-05,1,3.021838,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
371,4.765058517456055,0,0.0,-3.356467,0,1.099496,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
371,4.765058517456055,1,0.0,1.29809405e-05,0,1.099496,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
371,4.765058517456055,0,0.0,-3.356467,1,2.9849985,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
371,4.765058517456055,1,0.0,1.29809405e-05,1,2.9849985,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
372,4.764253616333008,0,0.0,-3.356467,0,0.9847085,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
372,4.764253616333008,1,0.0,1.29809405e-05,0,0.9847085,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
372,4.764253616333008,0,0.0,-3.356467,1,3.021465,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
372,4.764253616333008,1,0.0,1.29809405e-05,1,3.021465,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
373,4.779407024383545,0,0.0,-3.356467,0,1.1101986,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
373,4.779407024383545,1,0.0,1.29809405e-05,0,1.1101986,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
373,4.779407024383545,0,0.0,-3.356467,1,2.9997115,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
373,4.779407024383545,1,0.0,1.29809405e-05,1,2.9997115,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
374,4.726503849029541,0,0.0,-3.356467,0,0.6799772,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
374,4.726503849029541,1,0.0,1.29809405e-05,0,0.6799772,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
374,4.726503849029541,0,0.0,-3.356467,1,2.9701598,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
374,4.726503849029541,1,0.0,1.29809405e-05,1,2.9701598,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
375,4.743142604827881,0,0.0,-3.356467,0,1.0891939,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
375,4.743142604827881,1,0.0,1.29809405e-05,0,1.0891939,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
375,4.743142604827881,0,0.0,-3.356467,1,3.006517,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
375,4.743142604827881,1,0.0,1.29809405e-05,1,3.006517,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
376,4.6808180809021,0,0.0,-3.356467,0,0.5739814,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
376,4.6808180809021,1,0.0,1.29809405e-05,0,0.5739814,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
376,4.6808180809021,0,0.0,-3.356467,1,2.991661,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
376,4.6808180809021,1,0.0,1.29809405e-05,1,2.991661,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
377,4.764111042022705,0,0.0,-3.356467,0,1.5058703,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
377,4.764111042022705,1,0.0,1.29809405e-05,0,1.5058703,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
377,4.764111042022705,0,0.0,-3.356467,1,3.014828,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
377,4.764111042022705,1,0.0,1.29809405e-05,1,3.014828,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
378,4.822770595550537,0,0.0,-3.356467,0,1.4102744,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
378,4.822770595550537,1,0.0,1.29809405e-05,0,1.4102744,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
378,4.822770595550537,0,0.0,-3.356467,1,2.995204,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
378,4.822770595550537,1,0.0,1.29809405e-05,1,2.995204,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
379,4.779108047485352,0,0.0,-3.356467,0,0.72607225,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
379,4.779108047485352,1,0.0,1.29809405e-05,0,0.72607225,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
379,4.779108047485352,0,0.0,-3.356467,1,3.028788,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
379,4.779108047485352,1,0.0,1.29809405e-05,1,3.028788,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
380,4.812589168548584,0,0.0,-3.356467,0,1.2551434,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
380,4.812589168548584,1,0.0,1.29809405e-05,0,1.2551434,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
380,4.812589168548584,0,0.0,-3.356467,1,2.9872553,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
380,4.812589168548584,1,0.0,1.29809405e-05,1,2.9872553,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
381,4.745384693145752,0,0.0,-3.356467,0,0.57940114,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
381,4.745384693145752,1,0.0,1.29809405e-05,0,0.57940114,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
381,4.745384693145752,0,0.0,-3.356467,1,3.0025837,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
381,4.745384693145752,1,0.0,1.29809405e-05,1,3.0025837,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
382,4.737829685211182,0,0.0,-3.356467,0,0.93383026,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
382,4.737829685211182,1,0.0,1.29809405e-05,0,0.93383026,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
382,4.737829685211182,0,0.0,-3.356467,1,3.010677,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
382,4.737829685211182,1,0.0,1.29809405e-05,1,3.010677,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
383,4.757297039031982,0,0.0,-3.356467,0,1.1024761,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
383,4.757297039031982,1,0.0,1.29809405e-05,0,1.1024761,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
383,4.757297039031982,0,0.0,-3.356467,1,3.0238287,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
383,4.757297039031982,1,0.0,1.29809405e-05,1,3.0238287,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
384,4.820446968078613,0,0.0,-3.356467,0,1.429733,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
384,4.820446968078613,1,0.0,1.29809405e-05,0,1.429733,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
384,4.820446968078613,0,0.0,-3.356467,1,3.0034144,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
384,4.820446968078613,1,0.0,1.29809405e-05,1,3.0034144,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
385,4.766143798828125,0,0.0,-3.356467,0,0.6613939,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
385,4.766143798828125,1,0.0,1.29809405e-05,0,0.6613939,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
385,4.766143798828125,0,0.0,-3.356467,1,3.016863,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
385,4.766143798828125,1,0.0,1.29809405e-05,1,3.016863,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
386,4.752680778503418,0,0.0,-3.356467,0,0.9155359,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
386,4.752680778503418,1,0.0,1.29809405e-05,0,0.9155359,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
386,4.752680778503418,0,0.0,-3.356467,1,3.0007923,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
386,4.752680778503418,1,0.0,1.29809405e-05,1,3.0007923,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
387,4.772403717041016,0,0.0,-3.356467,0,1.1274933,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
387,4.772403717041016,1,0.0,1.29809405e-05,0,1.1274933,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
387,4.772403717041016,0,0.0,-3.356467,1,3.0072389,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
387,4.772403717041016,1,0.0,1.29809405e-05,1,3.0072389,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
388,4.809915542602539,0,0.0,-3.356467,0,1.2723155,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
388,4.809915542602539,1,0.0,1.29809405e-05,0,1.2723155,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
388,4.809915542602539,0,0.0,-3.356467,1,2.994496,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
388,4.809915542602539,1,0.0,1.29809405e-05,1,2.994496,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
389,4.803604602813721,0,0.0,-3.356467,0,0.99442625,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
389,4.803604602813721,1,0.0,1.29809405e-05,0,0.99442625,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
389,4.803604602813721,0,0.0,-3.356467,1,3.000428,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
389,4.803604602813721,1,0.0,1.29809405e-05,1,3.000428,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
390,4.833362102508545,0,0.0,-3.356467,0,1.2468901,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
390,4.833362102508545,1,0.0,1.29809405e-05,0,1.2468901,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
390,4.833362102508545,0,0.0,-3.356467,1,2.9867096,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
390,4.833362102508545,1,0.0,1.29809405e-05,1,2.9867096,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
391,4.892069339752197,0,0.0,-3.356467,0,1.4440312,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
391,4.892069339752197,1,0.0,1.29809405e-05,0,1.4440312,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
391,4.892069339752197,0,0.0,-3.356467,1,3.0125873,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
391,4.892069339752197,1,0.0,1.29809405e-05,1,3.0125873,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
392,4.893711090087891,0,0.0,-3.356467,0,1.1097373,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
392,4.893711090087891,1,0.0,1.29809405e-05,0,1.1097373,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
392,4.893711090087891,0,0.0,-3.356467,1,2.9940119,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
392,4.893711090087891,1,0.0,1.29809405e-05,1,2.9940119,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
393,4.897515773773193,0,0.0,-3.356467,0,1.1490222,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
393,4.897515773773193,1,0.0,1.29809405e-05,0,1.1490222,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
393,4.897515773773193,0,0.0,-3.356467,1,2.9644625,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
393,4.897515773773193,1,0.0,1.29809405e-05,1,2.9644625,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
394,4.870447635650635,0,0.0,-3.356467,0,0.9170003,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
394,4.870447635650635,1,0.0,1.29809405e-05,0,0.9170003,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
394,4.870447635650635,0,0.0,-3.356467,1,2.9949212,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
394,4.870447635650635,1,0.0,1.29809405e-05,1,2.9949212,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
395,4.8206892013549805,0,0.0,-3.356467,0,0.7356914,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
395,4.8206892013549805,1,0.0,1.29809405e-05,0,0.7356914,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
395,4.8206892013549805,0,0.0,-3.356467,1,3.0052252,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
395,4.8206892013549805,1,0.0,1.29809405e-05,1,3.0052252,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
396,4.762201309204102,0,0.0,-3.356467,0,0.6473295,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
396,4.762201309204102,1,0.0,1.29809405e-05,0,0.6473295,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
396,4.762201309204102,0,0.0,-3.356467,1,2.998825,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
396,4.762201309204102,1,0.0,1.29809405e-05,1,2.998825,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
397,4.721287250518799,0,0.0,-3.356467,0,0.70882714,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
397,4.721287250518799,1,0.0,1.29809405e-05,0,0.70882714,1.4668256,0,0.0,0.20114508,0.09362003207206726,occlusion,novel,expert,42
397,4.721287250518799,0,0.0,-3.356467,1,3.0220854,1.1625533,1,0.0,0.175078,0.2044098824262619,occlusion,novel,expert,42
397,4.721287250518799,1,0.0,1.29809405e-05,1,3.0220854,1.1625533,1,0.0,0.175078,0.10267350822687149,occlusion,novel,expert,42
398,4.66188907623291,0,0.0,-3.356467,0,0.5867423,1.4668256,0,0.0,0.20114508,0.26782965660095215,occlusion,novel,expert,42
